transaction_id,business_id,date,description,amount,category,type,z_score,is_anomaly
TXN01537,BIZ_002,2026-03-20,Monthly office space,14600,rent,expense,0.453,0
TXN01536,BIZ_002,2026-03-20,kaam ka paisa mila,1715,salary,income,-3.867,1
TXN01534,BIZ_002,2026-03-20,Auto fare to station,58,transport,expense,0.993,0
TXN01533,BIZ_002,2026-03-20,fuel for delivery van,330,transport,expense,0.1,0
TXN01532,BIZ_002,2026-03-20,petrol refill at petorl pump,170,transport,expense,0.543,0
TXN09534,BIZ_010,2026-03-20,Monthly payroll,20800,salary,income,0.831,0
TXN08675,BIZ_009,2026-03-20,vendor,30800,raw_material,expense,0.344,0
TXN01531,BIZ_002,2026-03-20,received payment for last project,55400,salary,income,0.995,0
TXN09529,BIZ_010,2026-03-20,chai,785,food,expense,0.409,0
TXN08683,BIZ_009,2026-03-20,Employee wages,17800,salary,income,0.99,0
TXN08684,BIZ_009,2026-03-20,Freelancer payment,47900,salary,income,0.599,0
TXN08685,BIZ_009,2026-03-20,wifi router plan renewed,1520,utilities,expense,0.351,0
TXN08696,BIZ_009,2026-03-20,snacks liye,135,food,expense,0.987,0
TXN09522,BIZ_010,2026-03-20,Design project paid,19300,salary,income,0.91,0
TXN01524,BIZ_002,2026-03-20,ubar cab,345,transport,expense,0.16,0
TXN01520,BIZ_002,2026-03-20,Train ticket Mumbai,240,transport,expense,0.262,0
TXN01100,BIZ_002,2026-03-20,Zoho CRM subscription,3050,subscriptions,expense,1.192,0
TXN02803,BIZ_003,2026-03-20,Part time worker salary,47000,salary,income,0.552,0
TXN07557,BIZ_008,2026-03-20,SEO work for website,1170,marketing,expense,0.592,0
TXN02090,BIZ_003,2026-03-20,grocrey from dmart,710,food,expense,0.248,0
TXN06448,BIZ_007,2026-03-20,Bank charges,460,misc,expense,0.064,0
TXN06450,BIZ_007,2026-03-20,bought raw materials from vendor,20900,raw_material,expense,0.357,0
TXN06451,BIZ_007,2026-03-20,BEST bus pass,86,transport,expense,0.88,0
TXN06452,BIZ_007,2026-03-20,cleared outstanding vendor dues,2000,raw_material,expense,1.694,0
TXN06453,BIZ_007,2026-03-20,cleared outstanding vendor dues,8800,raw_material,expense,1.213,0
TXN06460,BIZ_007,2026-03-20,cab kiya office ke liye,71,transport,expense,0.941,0
TXN10511,BIZ_011,2026-03-20,monthly medicines from pharmacy,825,healthcare,expense,0.068,0
TXN10510,BIZ_011,2026-03-20,Wholesale goods bought,48000,raw_material,expense,1.56,0
TXN06472,BIZ_007,2026-03-20,maal kharida,18500,raw_material,expense,0.526,0
TXN10506,BIZ_011,2026-03-20,inventory,45900,raw_material,expense,1.412,0
TXN06447,BIZ_007,2026-03-20,stock bharwaya,25300,raw_material,expense,0.045,0
TXN10505,BIZ_011,2026-03-20,stock bharwaya,26500,raw_material,expense,0.039,0
TXN06484,BIZ_007,2026-03-20,Airtel postpaid,1420,utilities,expense,0.464,0
TXN06491,BIZ_007,2026-03-20,inventory,33200,raw_material,expense,0.513,0
TXN06508,BIZ_007,2026-03-20,Packaging material,12700,raw_material,expense,0.937,0
TXN06509,BIZ_007,2026-03-20,Commercial space rent,9830,rent,expense,1.07,0
TXN02592,BIZ_003,2026-03-20,Jio Fiber broadband,1080,utilities,expense,0.848,0
TXN06513,BIZ_007,2026-03-20,bus,575,transport,expense,1.084,0
TXN02588,BIZ_003,2026-03-20,fruits and vegetables from local vendor,275,food,expense,0.686,0
TXN02587,BIZ_003,2026-03-20,Water bill MCGM,1370,utilities,expense,0.52,0
TXN06528,BIZ_007,2026-03-20,broadband,815,utilities,expense,1.147,0
TXN06529,BIZ_007,2026-03-20,Monthly office space,14100,rent,expense,0.518,0
TXN06480,BIZ_007,2026-03-20,misc,265,misc,expense,0.426,0
TXN06446,BIZ_007,2026-03-20,Part time worker salary,11700,salary,income,1.312,0
TXN06442,BIZ_007,2026-03-20,cleared outstanding vendor dues,31500,raw_material,expense,0.393,0
TXN06441,BIZ_007,2026-03-20,kaam ka paisa mila,69400,salary,income,1.734,0
TXN02642,BIZ_003,2026-03-20,App project payment,36800,salary,income,0.013,0
TXN10565,BIZ_011,2026-03-20,anay kharcha,315,misc,expense,0.333,0
TXN10564,BIZ_011,2026-03-20,petty cash for small purchases,195,misc,expense,0.556,0
TXN02638,BIZ_003,2026-03-20,Slack paid plan,99,subscriptions,expense,1.376,0
TXN06377,BIZ_007,2026-03-20,Toll plaza charge,180,transport,expense,0.503,0
TXN00551,BIZ_001,2026-03-20,cleared rent dues,4000,rent,expense,1.823,0
TXN10557,BIZ_011,2026-03-20,rentt payment,13500,rent,expense,0.595,0
TXN06387,BIZ_007,2026-03-20,grocrey from dmart,61,food,expense,1.146,0
TXN02626,BIZ_003,2026-03-20,MakeMyTrip package,3610,travel,expense,0.232,0
TXN10553,BIZ_011,2026-03-20,inventory,39300,raw_material,expense,0.945,0
TXN00552,BIZ_001,2026-03-20,saas subscription,1120,subscriptions,expense,0.487,0
TXN06397,BIZ_007,2026-03-20,stock bharwaya,32100,raw_material,expense,0.436,0
TXN06398,BIZ_007,2026-03-20,ofice supplies,1960,shopping,expense,0.127,0
TXN02622,BIZ_003,2026-03-20,course,515,education,expense,0.928,0
TXN06422,BIZ_007,2026-03-20,restocked inventory for next month,39100,raw_material,expense,0.931,0
TXN02617,BIZ_003,2026-03-20,groceries,190,food,expense,0.869,0
TXN00558,BIZ_001,2026-03-20,maal kharida,36300,raw_material,expense,0.733,0
TXN06429,BIZ_007,2026-03-20,inventory,27800,raw_material,expense,0.131,0
TXN06435,BIZ_007,2026-03-20,Office electricity,1170,utilities,expense,0.746,0
TXN00559,BIZ_001,2026-03-20,lunch,630,food,expense,0.076,0
TXN06436,BIZ_007,2026-03-20,cab,170,transport,expense,0.543,0
TXN06437,BIZ_007,2026-03-20,random office expenses this week,1660,misc,expense,2.164,0
TXN06440,BIZ_007,2026-03-20,Rapido bike ride,200,transport,expense,0.422,0
TXN06549,BIZ_007,2026-03-20,bought raw materials from vendor,17000,raw_material,expense,0.633,0
TXN06552,BIZ_007,2026-03-20,hotel,2590,travel,expense,0.443,0
TXN06553,BIZ_007,2026-03-20,maal kharida,4800,raw_material,expense,1.496,0
TXN06554,BIZ_007,2026-03-20,stationary purchase,1650,shopping,expense,0.015,0
TXN02522,BIZ_003,2026-03-20,Trello Gold,99,subscriptions,expense,1.376,0
TXN06662,BIZ_007,2026-03-20,GST payment,93,misc,expense,0.745,0
TXN06675,BIZ_007,2026-03-20,Bank charges,285,misc,expense,0.389,0
TXN10428,BIZ_011,2026-03-20,Generator diesel,1560,utilities,expense,0.306,0
TXN10427,BIZ_011,2026-03-20,ads,2820,marketing,expense,0.141,0
TXN10426,BIZ_011,2026-03-20,hospital gaye,3790,healthcare,expense,3.321,1
TXN10425,BIZ_011,2026-03-20,Supplier payment,19300,raw_material,expense,0.47,0
TXN10424,BIZ_011,2026-03-20,BSNL landline,3330,utilities,expense,1.692,0
TXN02514,BIZ_003,2026-03-20,Meesho order,655,shopping,expense,0.471,0
TXN06681,BIZ_007,2026-03-20,Staff salary payment,8000,salary,income,1.507,0
TXN06685,BIZ_007,2026-03-20,Website development payment,18100,salary,income,0.974,0
TXN00598,BIZ_001,2026-03-20,SEO service payment,1990,marketing,expense,0.227,0
TXN06692,BIZ_007,2026-03-20,flipkart,1190,shopping,expense,0.226,0
TXN00599,BIZ_001,2026-03-20,light bill diya,1410,utilities,expense,0.475,0
TXN06706,BIZ_007,2026-03-20,random office expenses this week,170,misc,expense,0.602,0
TXN06707,BIZ_007,2026-03-20,Subway lunch,530,food,expense,0.139,0
TXN10409,BIZ_011,2026-03-20,supplier ko diya,32000,raw_material,expense,0.429,0
TXN02504,BIZ_003,2026-03-20,monthly salary credited to account,43500,salary,income,0.367,0
TXN02503,BIZ_003,2026-03-20,Banner printing,3760,marketing,expense,0.559,0
TXN10406,BIZ_011,2026-03-20,petrol refill at petorl pump,400,transport,expense,0.381,0
TXN10405,BIZ_011,2026-03-20,maal kharida,28100,raw_material,expense,0.153,0
TXN06722,BIZ_007,2026-03-20,filled up the tank before the highway trip,370,transport,expense,0.261,0
TXN06723,BIZ_007,2026-03-20,Monthly retainer received,36600,salary,income,0.003,0
TXN10439,BIZ_011,2026-03-20,Raw material purchase,34100,raw_material,expense,0.577,0
TXN02643,BIZ_003,2026-03-20,Office chair Amazon,1560,shopping,expense,0.056,0
TXN06650,BIZ_007,2026-03-20,material,28900,raw_material,expense,0.209,0
TXN02523,BIZ_003,2026-03-20,App project payment,51000,salary,income,0.763,0
TXN06555,BIZ_007,2026-03-20,Auto fare to station,200,transport,expense,0.422,0
TXN06564,BIZ_007,2026-03-20,travell expense,225,transport,expense,0.322,0
TXN00573,BIZ_001,2026-03-20,Freelancer payment,42000,salary,income,0.288,0
TXN10474,BIZ_011,2026-03-20,ghar ka bill,1630,utilities,expense,0.227,0
TXN06565,BIZ_007,2026-03-20,material,14300,raw_material,expense,0.824,0
TXN02556,BIZ_003,2026-03-20,paid for skill upgrade training,930,education,expense,0.476,0
TXN02555,BIZ_003,2026-03-20,snacks,445,food,expense,0.321,0
TXN02548,BIZ_003,2026-03-20,Adobe Creative Cloud,99,subscriptions,expense,1.376,0
TXN06580,BIZ_007,2026-03-20,Project milestone payment,51400,salary,income,0.784,0
TXN02542,BIZ_003,2026-03-20,Part time worker salary,60700,salary,income,1.275,0
TXN06584,BIZ_007,2026-03-20,filled up the tank before the highway trip,135,transport,expense,0.683,0
TXN06598,BIZ_007,2026-03-20,filled up the tank before the highway trip,115,transport,expense,0.764,0
TXN06599,BIZ_007,2026-03-20,bank fees for the month,165,misc,expense,0.612,0
TXN06606,BIZ_007,2026-03-20,App project payment,31500,salary,income,0.266,0
TXN06607,BIZ_007,2026-03-20,Swiggy dinner order,120,food,expense,1.019,0
TXN06608,BIZ_007,2026-03-20,vendor,20400,raw_material,expense,0.392,0
TXN10454,BIZ_011,2026-03-20,payroll,8000,salary,income,1.507,0
TXN02529,BIZ_003,2026-03-20,chhote mote kharche,390,misc,expense,0.194,0
TXN02525,BIZ_003,2026-03-20,training,1610,education,expense,0.264,0
TXN06629,BIZ_007,2026-03-20,Monthly retainer received,30200,salary,income,0.335,0
TXN06631,BIZ_007,2026-03-20,inventory,21800,raw_material,expense,0.293,0
TXN10446,BIZ_011,2026-03-20,doctor ke paas gaya,905,healthcare,expense,0.024,0
TXN02524,BIZ_003,2026-03-20,Flight ticket Bangalore,2440,travel,expense,0.474,0
TXN00589,BIZ_001,2026-03-20,Miscellaneous expense,405,misc,expense,0.166,0
TXN10568,BIZ_011,2026-03-20,material,7320,raw_material,expense,1.317,0
TXN10570,BIZ_011,2026-03-20,bought raw materials from vendor,32600,raw_material,expense,0.471,0
TXN10571,BIZ_011,2026-03-20,health,665,healthcare,expense,0.251,0
TXN06042,BIZ_007,2026-03-20,Professional tax,220,misc,expense,0.509,0
TXN06052,BIZ_007,2026-03-20,monthly salary credited to account,59900,salary,income,1.233,0
TXN06053,BIZ_007,2026-03-20,Office chair Amazon,4250,shopping,expense,1.177,0
TXN10701,BIZ_011,2026-03-20,Medicine purchase,300,healthcare,expense,0.668,0
TXN06059,BIZ_007,2026-03-20,Parking fee,855,transport,expense,2.209,0
TXN06068,BIZ_007,2026-03-20,Wholesale goods bought,19300,raw_material,expense,0.47,0
TXN02746,BIZ_003,2026-03-20,Airbnb stay Pune,10200,travel,expense,1.127,0
TXN02745,BIZ_003,2026-03-20,ordered new chairs for team,595,shopping,expense,0.499,0
TXN10693,BIZ_011,2026-03-20,Raw material purchase,26200,raw_material,expense,0.018,0
TXN10692,BIZ_011,2026-03-20,fruits and vegetables from local vendor,320,food,expense,0.59,0
TXN06092,BIZ_007,2026-03-20,Supplier payment,39900,raw_material,expense,0.987,0
TXN00507,BIZ_001,2026-03-20,marketing,3490,marketing,expense,0.439,0
TXN06093,BIZ_007,2026-03-20,Design project paid,27800,salary,income,0.462,0
TXN00509,BIZ_001,2026-03-20,zomatto food,1150,food,expense,1.193,0
TXN06105,BIZ_007,2026-03-20,paid supplier for bulk order,6330,raw_material,expense,1.387,0
TXN06106,BIZ_007,2026-03-20,supplier ko diya,34900,raw_material,expense,0.634,0
TXN02738,BIZ_003,2026-03-20,Design project paid,8000,salary,income,1.507,0
TXN06109,BIZ_007,2026-03-20,office rent,7280,rent,expense,1.399,0
TXN10682,BIZ_011,2026-03-20,payroll,41100,salary,income,0.24,0
TXN06113,BIZ_007,2026-03-20,App project payment,17500,salary,income,1.006,0
TXN10679,BIZ_011,2026-03-20,Freelance project completed,33800,salary,income,0.145,0
TXN06118,BIZ_007,2026-03-20,transpotation cost,255,transport,expense,0.201,0
TXN06119,BIZ_007,2026-03-20,Employee wages,18700,salary,income,0.942,0
TXN06041,BIZ_007,2026-03-20,Supplier payment,35700,raw_material,expense,0.69,0
TXN10674,BIZ_011,2026-03-20,Auto fare to station,745,transport,expense,1.767,0
TXN06040,BIZ_007,2026-03-20,charges,65,misc,expense,0.797,0
TXN02753,BIZ_003,2026-03-20,software plan,2360,subscriptions,expense,0.592,0
TXN05908,BIZ_007,2026-03-20,Rapido bike ride,125,transport,expense,0.724,0
TXN00460,BIZ_001,2026-03-20,Email marketing tool,1360,marketing,expense,0.507,0
TXN00462,BIZ_001,2026-03-20,swiggy ordr,355,food,expense,0.514,0
TXN05919,BIZ_007,2026-03-20,Client project payment received,11400,salary,income,1.328,0
TXN02783,BIZ_003,2026-03-20,Books from Amazon,1460,education,expense,0.101,0
TXN05948,BIZ_007,2026-03-20,settled freelancer dues,65500,salary,income,1.529,0
TXN05949,BIZ_007,2026-03-20,Office electricity,3260,utilities,expense,1.613,0
TXN05950,BIZ_007,2026-03-20,Freelancer payment,21900,salary,income,0.773,0
TXN02779,BIZ_003,2026-03-20,Staff salary payment,26300,salary,income,0.541,0
TXN00477,BIZ_001,2026-03-20,Inventory restock,45400,raw_material,expense,1.376,0
TXN02778,BIZ_003,2026-03-20,Swiggy dinner order,505,food,expense,0.192,0
TXN05965,BIZ_007,2026-03-20,other,145,misc,expense,0.649,0
TXN05969,BIZ_007,2026-03-20,maal kharida,2000,raw_material,expense,1.694,0
TXN00484,BIZ_001,2026-03-20,Inventory restock,6170,raw_material,expense,1.399,0
TXN05975,BIZ_007,2026-03-20,Wholesale goods bought,9100,raw_material,expense,1.191,0
TXN05976,BIZ_007,2026-03-20,office rent,6150,rent,expense,1.546,0
TXN05990,BIZ_007,2026-03-20,travell expense,150,transport,expense,0.623,0
TXN05992,BIZ_007,2026-03-20,stationary purchase,2290,shopping,expense,0.278,0
TXN00497,BIZ_001,2026-03-20,monthly pantry restock,195,food,expense,0.858,0
TXN06017,BIZ_007,2026-03-20,maitenance,225,misc,expense,0.5,0
TXN06018,BIZ_007,2026-03-20,Inventory restock,50800,raw_material,expense,1.758,0
TXN10718,BIZ_011,2026-03-20,Content creation fee,1380,marketing,expense,0.498,0
TXN02754,BIZ_003,2026-03-20,Banner printing,3610,marketing,expense,0.492,0
TXN06039,BIZ_007,2026-03-20,Nykaa products,1700,shopping,expense,0.008,0
TXN06725,BIZ_007,2026-03-20,Bulk order material,26300,raw_material,expense,0.025,0
TXN06123,BIZ_007,2026-03-20,paid for the warehouse space this month,33700,rent,expense,2.017,0
TXN00513,BIZ_001,2026-03-20,DMart monthly grocery,180,food,expense,0.89,0
TXN06245,BIZ_007,2026-03-20,booked a cab for late night return,225,transport,expense,0.322,0
TXN06246,BIZ_007,2026-03-20,Monthly retainer received,32900,salary,income,0.193,0
TXN06262,BIZ_007,2026-03-20,Consulting fee received,55700,salary,income,1.011,0
TXN06263,BIZ_007,2026-03-20,stock,13000,raw_material,expense,0.916,0
TXN02684,BIZ_003,2026-03-20,salary diya staff ko,19600,salary,income,0.895,0
TXN00532,BIZ_001,2026-03-20,boadband bill,1500,utilities,expense,0.374,0
TXN06271,BIZ_007,2026-03-20,Co-working space fee,9320,rent,expense,1.136,0
TXN00533,BIZ_001,2026-03-20,fuel for delivery van,90,transport,expense,0.864,0
TXN02677,BIZ_003,2026-03-20,Conference travel Delhi,5010,travel,expense,0.056,0
TXN06293,BIZ_007,2026-03-20,Printing cost,180,misc,expense,0.584,0
TXN06294,BIZ_007,2026-03-20,chhote mote kharche,2390,misc,expense,3.519,1
TXN00537,BIZ_001,2026-03-20,grocrey from dmart,370,food,expense,0.482,0
TXN00539,BIZ_001,2026-03-20,payment aayi client se,40200,salary,income,0.193,0
TXN06318,BIZ_007,2026-03-20,paid for the warehouse space this month,15900,rent,expense,0.285,0
TXN06319,BIZ_007,2026-03-20,other,135,misc,expense,0.667,0
TXN02648,BIZ_003,2026-03-20,Consulting fee received,46200,salary,income,0.51,0
TXN06352,BIZ_007,2026-03-20,restocked inventory for next month,15200,raw_material,expense,0.76,0
TXN00547,BIZ_001,2026-03-20,kiraya diya,13500,rent,expense,0.595,0
TXN06353,BIZ_007,2026-03-20,payroll,18300,salary,income,0.963,0
TXN06355,BIZ_007,2026-03-20,random office expenses this week,305,misc,expense,0.352,0
TXN02647,BIZ_003,2026-03-20,Dropbox business,3230,subscriptions,expense,1.349,0
TXN10574,BIZ_011,2026-03-20,stock bharwaya,12200,raw_material,expense,0.972,0
TXN10572,BIZ_011,2026-03-20,auto se gaya,125,transport,expense,0.724,0
TXN02696,BIZ_003,2026-03-20,Office electricity,395,utilities,expense,1.621,0
TXN06124,BIZ_007,2026-03-20,Vendor payment,40200,raw_material,expense,1.009,0
TXN10625,BIZ_011,2026-03-20,Parking fee,1670,transport,expense,5.483,1
TXN06234,BIZ_007,2026-03-20,bought raw materials from vendor,25800,raw_material,expense,0.01,0
TXN10666,BIZ_011,2026-03-20,hospital gaye,600,healthcare,expense,0.325,0
TXN10665,BIZ_011,2026-03-20,Uber cab to airport,225,transport,expense,0.322,0
TXN06137,BIZ_007,2026-03-20,rent,25200,rent,expense,0.918,0
TXN06138,BIZ_007,2026-03-20,tax,505,misc,expense,0.02,0
TXN00516,BIZ_001,2026-03-20,Packaging material,28900,raw_material,expense,0.209,0
TXN06147,BIZ_007,2026-03-20,supplier ko diya,56400,raw_material,expense,2.155,0
TXN06155,BIZ_007,2026-03-20,inventory,37800,raw_material,expense,0.839,0
TXN06165,BIZ_007,2026-03-20,office ka kiraya,21300,rent,expense,0.413,0
TXN06167,BIZ_007,2026-03-20,Packaging material,18600,raw_material,expense,0.519,0
TXN02721,BIZ_003,2026-03-20,Client project payment received,10400,salary,income,1.38,0
TXN10650,BIZ_011,2026-03-20,internet,520,utilities,expense,1.48,0
TXN02720,BIZ_003,2026-03-20,snacks,540,food,expense,0.117,0
TXN06176,BIZ_007,2026-03-20,stock bharwaya,14900,raw_material,expense,0.781,0
TXN06182,BIZ_007,2026-03-20,cleared rent dues,4000,rent,expense,1.823,0
TXN06183,BIZ_007,2026-03-20,inventory,2110,raw_material,expense,1.686,0
TXN06189,BIZ_007,2026-03-20,cleared outstanding vendor dues,16300,raw_material,expense,0.682,0
TXN00522,BIZ_001,2026-03-20,Canva Pro,2610,subscriptions,expense,0.809,0
TXN00523,BIZ_001,2026-03-20,Notion team,99,subscriptions,expense,1.376,0
TXN06195,BIZ_007,2026-03-20,payment received,24700,salary,income,0.625,0
TXN06204,BIZ_007,2026-03-20,evening snacks for the office,295,food,expense,0.643,0
TXN06205,BIZ_007,2026-03-20,Uber cab to airport,210,transport,expense,0.382,0
TXN02708,BIZ_003,2026-03-20,saas subscription,1280,subscriptions,expense,0.348,0
TXN06225,BIZ_007,2026-03-20,kaam ka paisa mila,56200,salary,income,1.038,0
TXN06239,BIZ_007,2026-03-20,Inventory restock,24800,raw_material,expense,0.081,0
TXN02089,BIZ_003,2026-03-20,electricty bill,1910,utilities,expense,0.089,0
TXN06727,BIZ_007,2026-03-20,monthly salary credited to account,8000,salary,income,1.507,0
TXN10397,BIZ_011,2026-03-20,tax,230,misc,expense,0.491,0
TXN07206,BIZ_008,2026-03-20,Fiverr earnings,21200,salary,income,0.81,0
TXN07214,BIZ_008,2026-03-20,maintanence charge,1290,utilities,expense,0.611,0
TXN07215,BIZ_008,2026-03-20,Subway lunch,1250,food,expense,1.408,0
TXN00678,BIZ_001,2026-03-20,InDrive cab,200,transport,expense,0.422,0
TXN07216,BIZ_008,2026-03-20,ads,9930,marketing,expense,3.3,1
TXN07218,BIZ_008,2026-03-20,Freelance project completed,56100,salary,income,1.032,0
TXN07225,BIZ_008,2026-03-20,boadband bill,2970,utilities,expense,1.285,0
TXN10167,BIZ_011,2026-03-20,paid supplier for bulk order,7930,raw_material,expense,1.274,0
TXN02215,BIZ_003,2026-03-20,training,1150,education,expense,0.237,0
TXN07232,BIZ_008,2026-03-20,auto,450,transport,expense,0.582,0
TXN10179,BIZ_011,2026-03-20,cab,630,transport,expense,1.305,0
TXN07233,BIZ_008,2026-03-20,monthly internet at office,1180,utilities,expense,0.735,0
TXN10154,BIZ_011,2026-03-20,paid supplier for bulk order,20800,raw_material,expense,0.364,0
TXN02200,BIZ_003,2026-03-20,office ka kiraya,16400,rent,expense,0.22,0
TXN02199,BIZ_003,2026-03-20,light bill diya,200,utilities,expense,1.841,0
TXN07266,BIZ_008,2026-03-20,grocrey from dmart,905,food,expense,0.667,0
TXN07268,BIZ_008,2026-03-20,cleared utility dues,1960,utilities,expense,0.146,0
TXN07269,BIZ_008,2026-03-20,Fiverr earnings,53900,salary,income,0.916,0
TXN07270,BIZ_008,2026-03-20,Fiverr earnings,73200,salary,income,1.935,0
TXN10143,BIZ_011,2026-03-20,doctor,3830,healthcare,expense,3.367,1
TXN10140,BIZ_011,2026-03-20,Supplier payment,11300,raw_material,expense,1.036,0
TXN07277,BIZ_008,2026-03-20,breakfast,220,food,expense,0.804,0
TXN10156,BIZ_011,2026-03-20,hospital,1460,healthcare,expense,0.658,0
TXN00677,BIZ_001,2026-03-20,lunch bahar kiya,285,food,expense,0.665,0
TXN10184,BIZ_011,2026-03-20,Influencer collaboration,2060,marketing,expense,0.196,0
TXN10185,BIZ_011,2026-03-20,medicine,810,healthcare,expense,0.085,0
TXN10224,BIZ_011,2026-03-20,Train ticket Mumbai,205,transport,expense,0.402,0
TXN10223,BIZ_011,2026-03-20,boadband bill,2120,utilities,expense,0.326,0
TXN07117,BIZ_008,2026-03-20,monthly salary credited to account,28200,salary,income,0.441,0
