transaction_id,business_id,user_id,date,day_of_week,description,amount,type,category,balance_after_transaction
TXN07691,BIZ_009,U031,2026-03-18,Wednesday,App project payment,49900,income,salary,9544
TXN04058,BIZ_005,U016,2026-03-18,Wednesday,water bill,3760,expense,utilities,-902
TXN05814,BIZ_007,U023,2026-03-18,Wednesday,Design project paid,28200,income,salary,-1436
TXN02836,BIZ_003,U010,2026-03-18,Wednesday,dukaan ka kiraya,22700,expense,rent,3169217
TXN04054,BIZ_005,U016,2026-03-18,Wednesday,BSNL landline,2100,expense,utilities,-132
TXN09132,BIZ_010,U036,2026-03-18,Wednesday,travel,910,expense,travel,439393
TXN01983,BIZ_003,U010,2026-03-18,Wednesday,Trello Gold,1770,expense,subscriptions,557887
TXN09972,BIZ_011,U039,2026-03-18,Wednesday,Medicine purchase,745,expense,healthcare,-4241
TXN09974,BIZ_011,U040,2026-03-18,Wednesday,Supplier payment,3640,expense,raw_material,-4897
TXN01986,BIZ_003,U009,2026-03-18,Wednesday,Consultant fee paid,24500,income,salary,589807
TXN00747,BIZ_001,U003,2026-03-18,Wednesday,breakfast,300,expense,food,-3062
TXN09134,BIZ_010,U038,2026-03-18,Wednesday,BSES electricity bill,440,expense,utilities,433323
TXN11551,BIZ_012,U044,2026-03-18,Wednesday,other,345,expense,misc,1781693
TXN09135,BIZ_010,U036,2026-03-18,Wednesday,marketing,2670,expense,marketing,430653
TXN09136,BIZ_010,U036,2026-03-18,Wednesday,Employee wages,78300,income,salary,508953
TXN09137,BIZ_010,U036,2026-03-18,Wednesday,annual renewal,1510,expense,subscriptions,507443
TXN09957,BIZ_011,U042,2026-03-18,Wednesday,cleared outstanding vendor dues,13900,expense,raw_material,-2271
TXN05811,BIZ_007,U024,2026-03-18,Wednesday,wifi router plan renewed,1850,expense,utilities,-4956
TXN09997,BIZ_011,U041,2026-03-18,Wednesday,boadband bill,2770,expense,utilities,-224
TXN09129,BIZ_010,U037,2026-03-18,Wednesday,GitHub Pro,1980,expense,subscriptions,442723
TXN05812,BIZ_007,U026,2026-03-18,Wednesday,paid supplier for bulk order,33100,expense,raw_material,-4431
TXN05813,BIZ_007,U022,2026-03-18,Wednesday,Vendor payment,70500,expense,raw_material,-3394
TXN00414,BIZ_001,U001,2026-03-18,Wednesday,birthday cake from bakery,750,expense,food,-3903
TXN00415,BIZ_001,U003,2026-03-18,Wednesday,bhojan ke liye paisa,360,expense,food,-318
TXN00411,BIZ_001,U003,2026-03-18,Wednesday,McDonalds breakfast,1070,expense,food,-4061
TXN00416,BIZ_001,U003,2026-03-18,Wednesday,payment received,58500,income,salary,-3655
TXN00429,BIZ_001,U001,2026-03-18,Wednesday,Google Workspace,3850,expense,subscriptions,-3288
TXN07705,BIZ_009,U034,2026-03-18,Wednesday,stock,27800,expense,raw_material,-3320
TXN10835,BIZ_012,U043,2026-03-18,Wednesday,Google Ads campaign,1910,expense,marketing,-495
TXN05863,BIZ_007,U025,2026-03-18,Wednesday,MakeMyTrip package,4730,expense,travel,-1758
TXN05865,BIZ_007,U027,2026-03-18,Wednesday,Bulk order material,49600,expense,raw_material,-3934
TXN04063,BIZ_005,U016,2026-03-18,Wednesday,Payment from ABC Corp,23400,income,salary,-1674
TXN10834,BIZ_012,U044,2026-03-18,Wednesday,Travel insurance,4110,expense,travel,-180
TXN05722,BIZ_007,U027,2026-03-18,Wednesday,Raw material purchase,13900,expense,raw_material,-568
TXN01164,BIZ_002,U005,2026-03-18,Wednesday,Shop rental payment,21800,expense,rent,1567816
TXN05720,BIZ_007,U022,2026-03-18,Wednesday,Freelance project completed,20800,income,salary,-3924
TXN09996,BIZ_011,U040,2026-03-18,Wednesday,Inventory restock,33400,expense,raw_material,-3227
TXN02055,BIZ_003,U009,2026-03-18,Wednesday,Figma team plan,99,expense,subscriptions,668659
TXN09933,BIZ_011,U039,2026-03-18,Wednesday,Part time worker salary,37100,income,salary,-1116
TXN04065,BIZ_005,U016,2026-03-18,Wednesday,Packaging material,43400,expense,raw_material,-4601
TXN00431,BIZ_001,U002,2026-03-18,Wednesday,lunch bahar kiya,680,expense,food,-1230
TXN01163,BIZ_002,U007,2026-03-18,Wednesday,cab kiya office ke liye,185,expense,transport,1589616
TXN00430,BIZ_001,U002,2026-03-18,Wednesday,settled freelancer dues,41500,income,salary,-4332
TXN01974,BIZ_003,U008,2026-03-18,Wednesday,Microsoft 365,2280,expense,subscriptions,562797
TXN09943,BIZ_011,U042,2026-03-18,Wednesday,ghar ka bill,1600,expense,utilities,-1530
TXN03818,BIZ_005,U017,2026-03-18,Wednesday,Project milestone payment,36400,income,salary,-1721
TXN07695,BIZ_009,U035,2026-03-18,Wednesday,cleared rent dues,19600,expense,rent,-3783
TXN02848,BIZ_003,U009,2026-03-18,Wednesday,Laptop stand,375,expense,shopping,3228442
TXN07694,BIZ_009,U031,2026-03-18,Wednesday,InDrive cab,105,expense,transport,7239
TXN07692,BIZ_009,U035,2026-03-18,Wednesday,Inventory restock,2000,expense,raw_material,7544
TXN01242,BIZ_002,U007,2026-03-18,Wednesday,auto,1340,expense,transport,2019184
TXN00423,BIZ_001,U002,2026-03-18,Wednesday,Employee wages,13800,income,salary,-1900
TXN00422,BIZ_001,U003,2026-03-18,Wednesday,Uber cab to airport,145,expense,transport,-2270
TXN07696,BIZ_009,U034,2026-03-18,Wednesday,Packaging material,2000,expense,raw_material,-313
TXN05749,BIZ_007,U023,2026-03-18,Wednesday,settled freelancer dues,39000,income,salary,-2496
TXN11561,BIZ_012,U045,2026-03-19,Thursday,annual renewal,215,expense,subscriptions,1809570
TXN09340,BIZ_010,U036,2026-03-19,Thursday,ads,695,expense,marketing,1513226
TXN00108,BIZ_001,U001,2026-03-19,Thursday,swiggy ordr,2060,expense,food,-3584
TXN11481,BIZ_012,U044,2026-03-19,Thursday,Invoice #1023 credited,18000,income,salary,1668303
TXN00134,BIZ_001,U002,2026-03-19,Thursday,Upwork withdrawal,58600,income,salary,-3952
TXN09404,BIZ_010,U036,2026-03-19,Thursday,ads,1740,expense,marketing,1838625
TXN11504,BIZ_012,U044,2026-03-19,Thursday,petrol,165,expense,transport,1740843
TXN09387,BIZ_010,U037,2026-03-19,Thursday,lunch bahar kiya,135,expense,food,1782249
TXN09437,BIZ_010,U036,2026-03-19,Thursday,Employee wages,8000,income,salary,1789100
TXN09439,BIZ_010,U038,2026-03-19,Thursday,Miscellaneous expense,480,expense,misc,1786680
TXN11444,BIZ_012,U043,2026-03-19,Thursday,Auto fare to station,330,expense,transport,1634147
TXN11445,BIZ_012,U044,2026-03-19,Thursday,Client visit Hyderabad,3660,expense,travel,1630487
TXN11465,BIZ_012,U045,2026-03-19,Thursday,team collaboration tool subscription,3260,expense,subscriptions,1634237
TXN11545,BIZ_012,U043,2026-03-19,Thursday,auto se gaya,67,expense,transport,1776953
TXN11543,BIZ_012,U043,2026-03-19,Thursday,Notion team,99,expense,subscriptions,1777550
TXN11503,BIZ_012,U044,2026-03-19,Thursday,Travel insurance,6890,expense,travel,1741008
TXN11610,BIZ_012,U045,2026-03-19,Thursday,Business trip Chennai,1840,expense,travel,1863768
TXN11565,BIZ_012,U045,2026-03-19,Thursday,Rapido bike ride,235,expense,transport,1788235
TXN11566,BIZ_012,U043,2026-03-19,Thursday,Flight ticket Bangalore,2970,expense,travel,1785265
TXN00133,BIZ_001,U001,2026-03-19,Thursday,travell expense,130,expense,transport,-3534
TXN11554,BIZ_012,U044,2026-03-19,Thursday,Monthly payroll,33000,income,salary,1813953
TXN00123,BIZ_001,U003,2026-03-19,Thursday,Supplier payment,19200,expense,raw_material,-831
TXN00139,BIZ_001,U002,2026-03-19,Thursday,Shop rental payment,23400,expense,rent,-4225
TXN11453,BIZ_012,U044,2026-03-19,Thursday,PVR movie tickets,575,expense,entertainment,1630922
TXN11491,BIZ_012,U045,2026-03-19,Thursday,trip,5760,expense,travel,1688343
TXN01144,BIZ_002,U004,2026-03-19,Thursday,petrol,160,expense,transport,1428575
TXN11588,BIZ_012,U044,2026-03-19,Thursday,Airbnb stay Pune,2150,expense,travel,1825803
TXN11519,BIZ_012,U044,2026-03-19,Thursday,MakeMyTrip package,5040,expense,travel,1714489
TXN11442,BIZ_012,U045,2026-03-19,Thursday,Consultant fee paid,43600,income,salary,1634897
TXN09295,BIZ_010,U038,2026-03-19,Thursday,Meesho order,705,expense,shopping,1223333
TXN11593,BIZ_012,U045,2026-03-19,Thursday,software plan,975,expense,subscriptions,1816653
TXN11544,BIZ_012,U044,2026-03-19,Thursday,Team outing Goa,530,expense,entertainment,1777020
TXN01145,BIZ_002,U005,2026-03-19,Thursday,team collaboration tool subscription,2550,expense,subscriptions,1426025
TXN11488,BIZ_012,U043,2026-03-19,Thursday,Team outing Goa,600,expense,entertainment,1697828
TXN11572,BIZ_012,U044,2026-03-19,Thursday,saas subscription,2120,expense,subscriptions,1778085
TXN01190,BIZ_002,U007,2026-03-19,Thursday,Metro card recharge,230,expense,transport,1632611
TXN00094,BIZ_001,U001,2026-03-19,Thursday,monthly rent for the shop,15400,expense,rent,-749
TXN01143,BIZ_002,U005,2026-03-19,Thursday,uber,110,expense,transport,1428735
TXN11454,BIZ_012,U045,2026-03-19,Thursday,Fiverr earnings,27100,income,salary,1658022
TXN00146,BIZ_001,U001,2026-03-19,Thursday,Office electricity,1640,expense,utilities,-4057
TXN11523,BIZ_012,U043,2026-03-19,Thursday,hotel,8220,expense,travel,1699979
TXN01179,BIZ_002,U005,2026-03-19,Thursday,kiraya diya,15900,expense,rent,1617541
TXN00115,BIZ_001,U003,2026-03-19,Thursday,snacks liye,280,expense,food,-4310
TXN11441,BIZ_012,U044,2026-03-19,Thursday,hotel,12100,expense,travel,1591297
TXN11520,BIZ_012,U045,2026-03-19,Thursday,Email marketing tool,3060,expense,marketing,1711429
TXN11443,BIZ_012,U045,2026-03-19,Thursday,subscribed to streaming service,420,expense,entertainment,1634477
TXN11594,BIZ_012,U044,2026-03-19,Thursday,paid the team for this month,8000,income,salary,1824653
TXN09315,BIZ_010,U038,2026-03-19,Thursday,tax,435,expense,misc,1389953
TXN01187,BIZ_002,U007,2026-03-19,Thursday,Facebook Ads payment,1000,expense,marketing,1634521
TXN00135,BIZ_001,U002,2026-03-19,Thursday,Microsoft 365,1660,expense,subscriptions,-3740
TXN09376,BIZ_010,U037,2026-03-19,Thursday,Design project paid,42600,income,salary,1578688
TXN09351,BIZ_010,U037,2026-03-19,Thursday,Email marketing tool,1530,expense,marketing,1446977
TXN11510,BIZ_012,U044,2026-03-19,Thursday,Metro card recharge,225,expense,transport,1728258
TXN09375,BIZ_010,U037,2026-03-19,Thursday,OYO hotel booking,5510,expense,travel,1536088
TXN11511,BIZ_012,U043,2026-03-19,Thursday,Travel insurance,3640,expense,travel,1724618
TXN11475,BIZ_012,U045,2026-03-19,Thursday,PVR movie tickets,325,expense,entertainment,1622278
TXN00109,BIZ_001,U003,2026-03-19,Thursday,Miscellaneous expense,115,expense,misc,-2264
TXN09312,BIZ_010,U038,2026-03-19,Thursday,Banner printing,690,expense,marketing,1392043
TXN09316,BIZ_010,U036,2026-03-19,Thursday,saas subscription,1150,expense,subscriptions,1388803
TXN11433,BIZ_012,U045,2026-03-19,Thursday,Netflix subscription,590,expense,entertainment,1616832
TXN00142,BIZ_001,U001,2026-03-19,Thursday,ghar ka ration,630,expense,food,-949
TXN00128,BIZ_001,U003,2026-03-19,Thursday,food,1080,expense,food,-839
TXN11435,BIZ_012,U045,2026-03-19,Thursday,printing karwaya,385,expense,misc,1616247
TXN00090,BIZ_001,U001,2026-03-19,Thursday,Raw material purchase,33000,expense,raw_material,-1932
TXN01186,BIZ_002,U005,2026-03-19,Thursday,Design project paid,22100,income,salary,1635521
TXN11586,BIZ_012,U045,2026-03-19,Thursday,Toll plaza charge,180,expense,transport,1836353
TXN09373,BIZ_010,U038,2026-03-19,Thursday,Advance tax,270,expense,misc,1545068
TXN09341,BIZ_010,U036,2026-03-19,Thursday,amazon,1530,expense,shopping,1511696
TXN11587,BIZ_012,U045,2026-03-19,Thursday,Flight ticket Bangalore,8400,expense,travel,1827953
TXN00127,BIZ_001,U001,2026-03-19,Thursday,Society maintenance,1960,expense,utilities,-9
TXN00129,BIZ_001,U001,2026-03-19,Thursday,lunch bahar kiya,365,expense,food,-998
TXN00097,BIZ_001,U003,2026-03-19,Thursday,restraunt dinner,620,expense,food,-1457
TXN00606,BIZ_001,U003,2026-03-19,Thursday,cab kiya office ke liye,155,expense,transport,-2229
TXN00147,BIZ_001,U003,2026-03-19,Thursday,paid the light bill online,1460,expense,utilities,-4751
TXN10055,BIZ_011,U042,2026-03-19,Thursday,metro card bharwaya,215,expense,transport,-887
TXN10052,BIZ_011,U040,2026-03-19,Thursday,transpotation cost,98,expense,transport,-12
TXN10049,BIZ_011,U041,2026-03-19,Thursday,ads,1160,expense,marketing,-4124
TXN00478,BIZ_001,U003,2026-03-19,Thursday,promotion,3000,expense,marketing,-3803
TXN00476,BIZ_001,U001,2026-03-19,Thursday,stock bharwaya,17600,expense,raw_material,-567
TXN10035,BIZ_011,U042,2026-03-19,Thursday,Toll plaza charge,260,expense,transport,-4142
TXN10034,BIZ_011,U039,2026-03-19,Thursday,repiar cost,775,expense,misc,-1162
TXN00468,BIZ_001,U001,2026-03-19,Thursday,Consulting fee received,29100,income,salary,-3318
TXN00467,BIZ_001,U002,2026-03-19,Thursday,Rapido bike ride,460,expense,transport,-320
TXN10074,BIZ_011,U040,2026-03-19,Thursday,Stock purchase,17400,expense,raw_material,-3479
TXN00466,BIZ_001,U002,2026-03-19,Thursday,lunch,340,expense,food,-2784
TXN00725,BIZ_001,U001,2026-03-19,Thursday,kiraya,15700,expense,rent,-200
TXN10010,BIZ_011,U039,2026-03-19,Thursday,cleared utility dues,965,expense,utilities,-1340
TXN10005,BIZ_011,U042,2026-03-19,Thursday,office ka kiraya,24400,expense,rent,-3581
TXN10000,BIZ_011,U040,2026-03-19,Thursday,Monthly office space,27800,expense,rent,-4146
TXN09999,BIZ_011,U039,2026-03-19,Thursday,Bulk order material,7560,expense,raw_material,-3525
TXN09998,BIZ_011,U039,2026-03-19,Thursday,travell expense,240,expense,transport,-4540
TXN00432,BIZ_001,U003,2026-03-19,Thursday,grabbed a bite near office,505,expense,food,-747
TXN09992,BIZ_011,U039,2026-03-19,Thursday,material,34400,expense,raw_material,-4370
TXN00425,BIZ_001,U003,2026-03-19,Thursday,filled up the tank before the highway trip,330,expense,transport,-4379
TXN00465,BIZ_001,U002,2026-03-19,Thursday,bought raw materials from vendor,29000,expense,raw_material,-1003
TXN00424,BIZ_001,U002,2026-03-19,Thursday,inventory,2000,expense,raw_material,-3872
TXN00504,BIZ_001,U001,2026-03-19,Thursday,paid for digital marketing,5740,expense,marketing,-483
TXN10700,BIZ_011,U041,2026-03-19,Thursday,Jio Fiber broadband,3660,expense,utilities,-1969
TXN00692,BIZ_001,U001,2026-03-19,Thursday,light bill diya,625,expense,utilities,-4590
TXN10122,BIZ_011,U040,2026-03-19,Thursday,SEO work for website,2480,expense,marketing,-3024
TXN10121,BIZ_011,U040,2026-03-19,Thursday,Repair charges,125,expense,misc,-1096
TXN00694,BIZ_001,U002,2026-03-19,Thursday,monthly salary credited to account,44800,income,salary,-755
TXN10656,BIZ_011,U040,2026-03-19,Thursday,Petrol refill at HP,140,expense,transport,-2454
TXN10116,BIZ_011,U041,2026-03-19,Thursday,Petrol refill at HP,225,expense,transport,-1877
TXN10657,BIZ_011,U042,2026-03-19,Thursday,boadband bill,2390,expense,utilities,-3103
TXN10658,BIZ_011,U040,2026-03-19,Thursday,Raw material purchase,35500,expense,raw_material,-2347
TXN00698,BIZ_001,U002,2026-03-19,Thursday,App project payment,67000,income,salary,-1691
TXN10707,BIZ_011,U039,2026-03-19,Thursday,printing karwaya,245,expense,misc,-1928
TXN10667,BIZ_011,U040,2026-03-19,Thursday,settled freelancer dues,33400,income,salary,-415
TXN10673,BIZ_011,U040,2026-03-19,Thursday,restocked inventory for next month,38100,expense,raw_material,-1552
TXN10100,BIZ_011,U039,2026-03-19,Thursday,stock,21400,expense,raw_material,-1964
TXN10686,BIZ_011,U039,2026-03-19,Thursday,stock bharwaya,24000,expense,raw_material,-3440
TXN10098,BIZ_011,U040,2026-03-19,Thursday,electricity,1210,expense,utilities,-5
TXN10097,BIZ_011,U042,2026-03-19,Thursday,broadband,1390,expense,utilities,-2248
TXN10691,BIZ_011,U040,2026-03-19,Thursday,paid supplier for bulk order,42400,expense,raw_material,-1761
TXN00506,BIZ_001,U001,2026-03-19,Thursday,monthly pantry restock,1590,expense,food,-3885
TXN00505,BIZ_001,U002,2026-03-19,Thursday,bhojan ke liye paisa,340,expense,food,-4161
TXN10699,BIZ_011,U040,2026-03-19,Thursday,cleared outstanding vendor dues,41900,expense,raw_material,-1922
TXN10668,BIZ_011,U042,2026-03-19,Thursday,Contract staff wages,8000,income,salary,-2183
TXN10655,BIZ_011,U040,2026-03-19,Thursday,SEO service payment,1740,expense,marketing,-4293
TXN00407,BIZ_001,U002,2026-03-19,Thursday,sabzi mandi se kharide,370,expense,food,-4476
TXN00401,BIZ_001,U001,2026-03-19,Thursday,electricty bill,1830,expense,utilities,-2328
TXN00761,BIZ_001,U002,2026-03-19,Thursday,Swiggy dinner order,430,expense,food,-486
TXN00361,BIZ_001,U002,2026-03-19,Thursday,Uber cab to airport,93,expense,transport,-2055
TXN00356,BIZ_001,U001,2026-03-19,Thursday,khana,250,expense,food,-3909
TXN00355,BIZ_001,U002,2026-03-19,Thursday,groceries,200,expense,food,-3270
TXN00354,BIZ_001,U003,2026-03-19,Thursday,Flight ticket Delhi,230,expense,transport,-76
TXN09902,BIZ_011,U040,2026-03-19,Thursday,Raw material purchase,28100,expense,raw_material,-4645
TXN09901,BIZ_011,U040,2026-03-19,Thursday,Bulk order material,51400,expense,raw_material,-949
TXN00353,BIZ_001,U003,2026-03-19,Thursday,Raw material purchase,44100,expense,raw_material,-1987
TXN00352,BIZ_001,U001,2026-03-19,Thursday,resturant lunch,405,expense,food,-4986
TXN10858,BIZ_012,U044,2026-03-19,Thursday,groceries,290,expense,food,-1083
TXN00346,BIZ_001,U003,2026-03-19,Thursday,wifi router plan renewed,2350,expense,utilities,-4419
TXN09891,BIZ_011,U039,2026-03-19,Thursday,sabzi mandi se kharide,285,expense,food,-1625
TXN10905,BIZ_012,U044,2026-03-19,Thursday,trip ke liye booking,2140,expense,travel,64464
TXN10906,BIZ_012,U045,2026-03-19,Thursday,safar ka kharcha,3210,expense,travel,61254
TXN10907,BIZ_012,U045,2026-03-19,Thursday,Payment from ABC Corp,34400,income,salary,95654
TXN10908,BIZ_012,U044,2026-03-19,Thursday,Business trip Chennai,2550,expense,travel,93104
TXN00333,BIZ_001,U003,2026-03-19,Thursday,Jio prepaid 299,1700,expense,utilities,-557
TXN00774,BIZ_001,U003,2026-03-19,Thursday,SEO work for website,1700,expense,marketing,-1778
TXN00332,BIZ_001,U003,2026-03-19,Thursday,Raw material purchase,21400,expense,raw_material,-135
TXN09878,BIZ_011,U039,2026-03-19,Thursday,Health insurance premium,1230,expense,healthcare,-3957
TXN00768,BIZ_001,U001,2026-03-19,Thursday,stock,2000,expense,raw_material,-2954
TXN00406,BIZ_001,U002,2026-03-19,Thursday,chhote mote kharche,185,expense,misc,-4056
TXN10857,BIZ_012,U045,2026-03-19,Thursday,Generator diesel,1720,expense,utilities,-4896
TXN00370,BIZ_001,U001,2026-03-19,Thursday,paid for the warehouse space this month,10000,expense,rent,-72
TXN09981,BIZ_011,U042,2026-03-19,Thursday,payment received,46800,income,salary,-3353
TXN00739,BIZ_001,U001,2026-03-19,Thursday,petrol bharwaya,155,expense,transport,-652
TXN00740,BIZ_001,U001,2026-03-19,Thursday,Petty cash withdrawal,555,expense,misc,-780
TXN09976,BIZ_011,U041,2026-03-19,Thursday,rentt payment,15200,expense,rent,-1259
TXN09975,BIZ_011,U040,2026-03-19,Thursday,rent,18100,expense,rent,-960
TXN00385,BIZ_001,U003,2026-03-19,Thursday,Employee wages,55400,income,salary,-1893
TXN09958,BIZ_011,U040,2026-03-19,Thursday,Physiotherapy,565,expense,healthcare,-2851
TXN00382,BIZ_001,U001,2026-03-19,Thursday,groceries,170,expense,food,-3954
TXN00379,BIZ_001,U002,2026-03-19,Thursday,ordered food for working late,1030,expense,food,-636
TXN00369,BIZ_001,U001,2026-03-19,Thursday,ubar cab,295,expense,transport,-3198
TXN00378,BIZ_001,U002,2026-03-19,Thursday,sabzi mandi se kharide,520,expense,food,-309
TXN10827,BIZ_012,U045,2026-03-19,Thursday,uber,360,expense,transport,2174
TXN09947,BIZ_011,U040,2026-03-19,Thursday,BSES electricity bill,1970,expense,utilities,-1810
TXN10829,BIZ_012,U043,2026-03-19,Thursday,trip,17600,expense,travel,-2999
TXN09942,BIZ_011,U041,2026-03-19,Thursday,cleared outstanding vendor dues,16300,expense,raw_material,-3125
TXN09941,BIZ_011,U042,2026-03-19,Thursday,gym fees for the month,475,expense,healthcare,-4637
TXN00753,BIZ_001,U002,2026-03-19,Thursday,Petrol refill at HP,380,expense,transport,-1616
TXN00754,BIZ_001,U001,2026-03-19,Thursday,Water bill MCGM,200,expense,utilities,-939
TXN10836,BIZ_012,U043,2026-03-19,Thursday,rent,39700,expense,rent,-156
TXN10839,BIZ_012,U045,2026-03-19,Thursday,groceries,275,expense,food,-1458
TXN10826,BIZ_012,U044,2026-03-19,Thursday,Gaming recharge BGMI,465,expense,entertainment,2534
TXN09874,BIZ_011,U041,2026-03-19,Thursday,medicine,2710,expense,healthcare,-4360
